title,price,location,destaque,condominio,area_util,quartos,banheiros,vagas_na_garagem,iptu,academia,elevador,permitido_animais,piscina,portaria,salao_de_festas,condominio_fechado,seguranca_24h,portao_eletronico,area_murada,area_de_servico,armarios_na_cozinha,armarios_no_quarto,churrasqueira,mobiliado,quarto_de_servico,ar_condicionado,porteiro_24h,varanda,img_index,categoria_Casas,tipo_Casa de vila,tipo_Cobertura,tipo_Duplex ou triplex,tipo_Kitnet,tipo_Loft,tipo_Padrão,zona_LESTE,zona_NORTE,zona_OESTE,zona_SUL
Apartamento em Rua Julia Trevisani Gannam - Casa Verde Alta - São Paulo/SP,354170,33,0,490,57,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19587,0,0,0,0,0,0,1,0,1,0,0
Sobrado em Rua Enéias Bastos e Souza - Jardim Picolo - São Paulo/SP,929290,291,0,1,127,3,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19588,1,0,0,0,0,0,1,0,1,0,0
Casa de condomínio em Avenida Alfredo Zunkeller - Parque Mandaqui - São Paulo/SP,219210,448,0,1,28,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19589,1,0,0,0,0,0,0,0,1,0,0
São Paulo - Apartamento Padrão - Jardim Modelo,300000,256,0,350,45,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19591,0,0,0,0,0,0,1,0,1,0,0
Apartamento em Rua Copacabana - Santa Teresinha - São Paulo/SP,428380,510,0,630,69,2,2,1,1300,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19593,0,0,0,0,0,0,1,0,1,0,0
Apartamento em Rua Camaipi - Jardim Paraíso - São Paulo/SP,264080,279,0,150,43,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19594,0,0,0,0,0,0,1,0,1,0,0
Apartamento em Rua Camaipi - Jardim Paraíso - São Paulo/SP,264180,279,0,150,43,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19595,0,0,0,0,0,0,1,0,1,0,0
São Paulo - Apartamento Padrão - Mandaqui,580000,448,0,689,98,3,2,2,120,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19596,0,0,0,0,0,0,1,0,1,0,0
São Paulo - Casa Padrão - Santana,999000,345,0,0,147,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19597,1,0,0,0,0,0,1,0,1,0,0
Apartamento em Rua Almeida Mercês - Tremembé - São Paulo/SP,999420,530,0,1700,155,4,4,2,350,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19598,0,0,0,0,0,0,1,0,1,0,0
Apartamento em Rua das Vertentes - Vila Constança - São Paulo/SP,439070,606,0,200,48,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19599,0,0,0,0,0,0,1,0,1,0,0
São Paulo - Apartamento Padrão - Vila Bianca,584000,511,0,350,80,3,2,1,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19600,0,0,0,0,0,0,1,0,1,0,0
Apartamento em Rua das Vertentes - Vila Constança - São Paulo/SP,439370,606,0,200,48,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19601,0,0,0,0,0,0,1,0,1,0,0
Apartamento em Rua das Vertentes - Vila Constança - São Paulo/SP,379830,606,0,200,47,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19602,0,0,0,0,0,0,1,0,1,0,0
São Paulo - Apartamento Padrão - Mandaqui,440000,402,0,521,62,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,19603,0,0,0,0,0,0,1,0,1,0,0
São Paulo - Apartamento Padrão - Santana,450000,110,0,360,41,2,1,1,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19604,0,0,0,0,0,0,1,0,1,0,0
São Paulo - Casa Padrão - Tucuruvi,500000,625,0,250,70,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19605,1,0,0,0,0,0,1,0,1,0,0
Apartamento em Rua das Vertentes - Vila Constança - São Paulo/SP,459550,606,0,200,52,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19607,0,0,0,0,0,0,1,0,1,0,0
Apartamento em Rua Tanque Velho - Vila Nivi - São Paulo/SP,268950,722,0,120,42,2,1,0,900,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19609,0,0,0,0,0,0,1,0,1,0,0
Studio em Rua Lídia Coelho - Santana - São Paulo/SP,324710,511,0,550,31,1,1,1,90,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19610,0,0,0,0,1,0,0,0,1,0,0
São Paulo - Casa Padrão - Tremembé,750000,733,0,0,157,3,2,2,102,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,19611,1,0,0,0,0,0,1,0,1,0,0
Apartamento em Rua Luís Cunha - Vila Pirituba - São Paulo/SP,279610,758,0,350,46,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19613,0,0,0,0,0,0,1,0,1,0,0
Apartamento em Rua Tanque Velho - Vila Nivi - São Paulo/SP,249340,722,0,120,41,2,1,0,900,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19614,0,0,0,0,0,0,1,0,1,0,0
Sobrado em Rua Gertrudes - Vila Medeiros - São Paulo/SP,687110,707,0,1,108,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19615,1,0,0,0,0,0,1,0,1,0,0
Apartamento em Rua Franklin do Amaral - Vila Nova Cachoeirinha - São Paulo/SP,404060,726,0,450,41,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19616,0,0,0,0,0,0,1,0,1,0,0
"Apartamento à venda, Parque Mandaqui, São Paulo, SP",225000,448,0,0,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19618,0,0,0,0,0,0,1,0,1,0,0
São Paulo - Casa Padrão - Vila Guilherme,954000,655,0,0,200,3,2,1,371,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,19619,1,0,0,0,0,0,1,0,1,0,0
Sobrado em Rua das Vertentes - Vila Constança - São Paulo/SP,1249490,606,0,1,240,3,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19620,1,0,0,0,0,0,1,0,1,0,0
Apartamento em Rua Murilo Furtado - Parque Vitória - São Paulo/SP,263850,478,0,150,41,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19621,0,0,0,0,0,0,1,0,1,0,0
"Sobrado à venda, 240 m² por R$ 2.553.000,00 - Barra Funda - São Paulo/SP",2553000,9,0,0,240,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19623,1,0,0,0,0,0,1,0,0,0,0
"Apartamento à venda, 100 m² por R$ 700.000,00 - Consolação - São Paulo/SP",700000,97,0,950,100,2,2,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,19624,0,0,0,0,0,0,1,0,0,0,0
"Apartamento à venda, 61 m² por R$ 425.000,00 - Cambuci - São Paulo/SP",425000,25,0,814,61,3,1,2,141,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,19625,0,0,0,0,0,0,1,0,0,0,0
Apartamento Venda 3 Dormitórios - 160 m² Higienópolis,1749970,97,0,3300,160,3,3,2,1328,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,19626,0,0,0,0,0,0,1,0,0,0,0
"Apartamento à venda, 47 m² por R$ 350.000,00 - Cambuci - São Paulo/SP",350000,25,0,373,47,2,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,19627,0,0,0,0,0,0,1,0,0,0,0
Apartamento Venda 3 Dormitórios - 180 m² Higienópolis,1679970,97,0,2249,180,3,2,2,578,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19628,0,0,0,0,0,0,1,0,0,0,0
São Paulo - Apartamento Padrão - Bela Vista,1250000,12,0,1270,72,2,2,2,392,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,19629,0,0,0,0,0,0,1,0,0,0,0
Apartamento Venda Bela Vista 67 m² 2 Dormitórios,979980,12,0,860,67,2,2,1,339,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19630,0,0,0,0,0,0,1,0,0,0,0
São Paulo - Apartamento Padrão - Jardins,1800000,97,0,1686,114,3,1,1,353,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19631,0,0,0,0,0,0,1,0,0,0,0
"APARTAMENTO RESIDENCIAL em SÃO PAULO - SP, ACLIMAÇÃO",480000,0,0,836,48,1,1,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19632,0,0,0,0,0,0,1,0,0,0,0
Venda Apartamento 3 Dormitórios - 180 m² Higienópolis,1679990,97,0,2249,180,3,2,2,578,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19634,0,0,0,0,0,0,1,0,0,0,0
Apartamento Venda 3 Dormitórios - 260 m² Higienópolis,1699990,507,0,3400,260,3,4,2,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19635,0,0,0,0,0,0,1,0,0,0,0
"Apartamento à venda na Santa Cecília, de 2 dormitórios com armários planejados.",450000,579,0,796,35,2,1,0,122,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19636,0,0,0,0,0,0,1,0,0,0,0
Apartamento Venda Cerqueira César 144 m² 3 Dormitórios,2649990,97,0,1515,144,3,3,1,428,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,19637,0,0,0,0,0,0,1,0,0,0,0
Apartamento Venda Higienópolis 175 m² 3 Dormitórios,1299970,507,0,1637,175,3,2,1,355,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,19638,0,0,0,0,0,0,1,0,0,0,0
Apartamento Venda 2 Dormitórios - 84 m² Higienópolis,1149990,507,0,2250,84,2,3,2,550,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,19639,0,0,0,0,0,0,1,0,0,0,0
Apartamento Venda 3 Dormitórios - 175 m² Higienópolis,1299970,507,0,1637,175,3,2,1,355,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,19640,0,0,0,0,0,0,1,0,0,0,0
"Apartamento a venda na Aclimação, 3 dormitórios sendo 1 suíte, 1 vaga de garagem - 70m2!",600000,25,0,1100,70,3,2,1,200,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,19641,0,0,0,0,0,0,1,0,0,0,0
Apartamento Venda Bela Vista 190 m² 3 Dormitórios,1899970,12,0,1390,190,3,5,1,209,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19642,0,0,0,0,0,0,1,0,0,0,0
Cobertura Venda 4 Dormitórios - 220 m² Higienópolis,2399970,507,0,2300,220,4,3,3,1230,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,19643,0,0,1,0,0,0,0,0,0,0,0
Apartamento Venda 3 Dormitórios - 180 m² Higienópolis,1679990,97,0,2249,180,3,2,2,578,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19644,0,0,0,0,0,0,1,0,0,0,0
Venda Apartamento 4 Dormitórios - 170 m² Higienópolis,1699980,507,0,1691,170,4,3,1,377,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19646,0,0,0,0,0,0,1,0,0,0,0
Apartamento Venda 4 Dormitórios - 170 m² Higienópolis,1699980,507,0,1691,170,4,3,1,377,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19647,0,0,0,0,0,0,1,0,0,0,0
"Apartamento a venda na Aclimação, 3 dormitórios sendo 1 suíte, 1 vaga de garagem - 70m2!",500000,25,0,1100,70,3,2,1,200,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,19648,0,0,0,0,0,0,1,0,0,0,0
"Apartamento a venda na Aclimação, 3 dormitórios sendo 1 suíte, 1 vaga de garagem - 70m2!",535000,25,0,1100,70,3,2,1,200,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,19650,0,0,0,0,0,0,1,0,0,0,0
Venda Apartamento 2 Dormitórios - 84 m² Higienópolis,1149980,507,0,2250,84,2,3,2,550,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,19652,0,0,0,0,0,0,1,0,0,0,0
"Apartamento de 45m² a venda, Santa Cecília, São Paulo, SP com 1 Dormitorio, 1 vaga de gara",600000,507,0,1077,45,1,1,1,150,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19653,0,0,0,0,0,0,1,0,0,0,0
"Apartamento à venda de 72m², Barra Funda, São Paulo, SP com 2 quartos, 1 suíte, varanda go",957000,9,0,550,72,2,3,2,130,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,19655,0,0,0,0,0,0,1,0,0,0,0
Apartamento Venda 3 Dormitórios - 110 m² Jardim Paulista,1549980,12,0,890,110,3,2,1,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,19656,0,0,0,0,0,0,1,0,0,0,0
"APARTAMENTO RESIDENCIAL em SÃO PAULO - SP, ACLIMAÇÃO",1120000,0,0,1690,100,3,2,2,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19657,0,0,0,0,0,0,1,0,0,0,0
Venda Apartamento 3 Dormitórios - 180 m² Jardim Paulista,1799980,12,0,3000,180,3,3,1,700,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19658,0,0,0,0,0,0,1,0,0,0,0
"APARTAMENTO RESIDENCIAL em SÃO PAULO - SP, ACLIMAÇÃO",580000,0,0,880,66,2,1,2,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19659,0,0,0,0,0,0,1,0,0,0,0
Apartamento Venda 3 Dormitórios - 136 m² Bela Vista,1099980,12,0,1237,136,3,3,2,347,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19660,0,0,0,0,0,0,1,0,0,0,0
Apartamento Venda Jardim Paulista 110 m² 3 Dormitórios,1549970,12,0,890,110,3,2,1,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,19662,0,0,0,0,0,0,1,0,0,0,0
Apartamento Venda Bela Vista 67 m² 3 Dormitórios,829990,12,0,1350,67,3,2,2,363,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19664,0,0,0,0,0,0,1,0,0,0,0
"APARTAMENTO RESIDENCIAL em SÃO PAULO - SP, ACLIMAÇÃO",1280000,0,0,2292,200,3,5,2,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19665,0,0,0,0,0,0,1,0,0,0,0
Apartamento Venda 3 Dormitórios - 88 m² Bela Vista,849970,12,0,750,88,3,2,1,57,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19666,0,0,0,0,0,0,1,0,0,0,0
Apartamento Venda Bela Vista 67 m² 2 Dormitórios,979980,12,0,860,67,2,2,1,339,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19668,0,0,0,0,0,0,1,0,0,0,0
Venda Apartamento 3 Dormitórios - 190 m² Bela Vista,1899970,12,0,1390,190,3,5,1,209,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19669,0,0,0,0,0,0,1,0,0,0,0
Apartamento Venda Higienópolis 260 m² 3 Dormitórios,1699980,507,0,3400,260,3,4,2,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19670,0,0,0,0,0,0,1,0,0,0,0
"CASA RESIDENCIAL em SÃO PAULO - SP, CAMBUCI",1480000,25,0,0,205,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19671,1,0,0,0,0,0,1,0,0,0,0
"Apartamento com 3 dormitórios à venda, 130 m² - Vila Leopoldina - São Paulo/SP",1585000,685,0,1346,130,3,4,2,414,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,19673,0,0,0,0,0,0,1,0,0,1,0
Apartamento Venda 2 Dormitórios - 74 m² Pinheiros,1299990,491,0,980,74,2,2,1,131,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19675,0,0,0,0,0,0,1,0,0,1,0
"Apartamento com 2 dormitórios à venda, 122 m² - Vila Romana - São Paulo/SP",905000,778,0,852,122,2,2,1,58,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19676,0,0,0,0,0,0,1,0,0,1,0
Cobertura Venda Vila Madalena 107 m² 2 Dormitórios,1498990,517,0,1100,107,2,2,2,455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19678,0,0,1,0,0,0,0,0,0,1,0
Venda Apartamento 2 Dormitórios - 97 m² Vila Madalena,1449990,517,0,1793,97,2,3,1,307,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,19679,0,0,0,0,0,0,1,0,0,1,0
Venda Apartamento 2 Dormitórios - 74 m² Pinheiros,1299970,491,0,980,74,2,2,1,131,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19680,0,0,0,0,0,0,1,0,0,1,0
Apartamento Venda 1 Dormitórios - 40 m² Higienópolis,519990,108,0,2311,40,1,1,1,665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19681,0,0,0,0,0,0,1,0,0,1,0
Apartamento Venda Perdizes 184 m² 3 Dormitórios,1869970,489,0,3085,184,3,3,2,915,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,19682,0,0,0,0,0,0,1,0,0,1,0
Apartamento Venda 3 Dormitórios - 130 m² Alto da Lapa,849980,2,0,1500,130,3,2,2,600,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19683,0,0,0,0,0,0,1,0,0,1,0
Apartamento Venda Pinheiros 93 m² 2 Dormitórios,899970,491,0,1300,93,2,2,1,146,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19684,0,0,0,0,0,0,1,0,0,1,0
"Sobrado com 3 dormitórios à venda, 120 m² por R$ 529.900 - Pirituba - São Paulo/SP",529900,723,0,0,120,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19685,1,0,0,0,0,0,1,0,0,1,0
"Apartamento tipo para venda com 3 quartos, 85m²",915624,24,0,1,85,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19686,0,0,0,0,0,0,1,0,0,1,0
Venda Apartamento 2 Dormitórios - 123 m² Perdizes,1324970,489,0,1450,123,2,2,1,430,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19687,0,0,0,0,0,0,1,0,0,1,0
Apartamento Venda 2 Dormitórios - 115 m² Perdizes,1449990,489,0,3664,115,2,3,3,1307,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,19688,0,0,0,0,0,0,1,0,0,1,0
Venda Apartamento 1 Dormitórios - 60 m² Alto da Lapa,779980,2,0,700,60,1,2,2,300,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19689,0,0,0,0,0,0,1,0,0,1,0
Apartamento Venda Perdizes 130 m² 3 Dormitórios,1499980,489,0,1900,130,3,4,4,543,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19691,0,0,0,0,0,0,1,0,0,1,0
Apartamento Venda 3 Dormitórios - 156 m² Higienópolis,1499990,108,0,1900,156,3,2,1,362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19692,0,0,0,0,0,0,1,0,0,1,0
Apartamento Venda Vila Romana 132 m² 3 Dormitórios,1549990,669,0,1300,132,3,1,2,690,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19693,0,0,0,0,0,0,1,0,0,1,0
Apartamento Venda 2 Dormitórios - 94 m² Vila Romana,1229990,778,0,1000,94,2,2,2,300,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19694,0,0,0,0,0,0,1,0,0,1,0
Apartamento Venda Pinheiros 110 m² 3 Dormitórios,1599980,491,0,1453,110,3,3,1,273,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,19695,0,0,0,0,0,0,1,0,0,1,0
Apartamento Venda 1 Dormitórios - 69 m² Sumaré,999890,518,0,507,69,1,2,1,295,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19696,0,0,0,0,0,0,1,0,0,1,0
Apartamento Venda 2 Dormitórios - 101 m² Pompéia,814970,761,0,1200,101,2,2,1,150,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19697,0,0,0,0,0,0,1,0,0,1,0
Cobertura Venda 2 Dormitórios - 107 m² Vila Madalena,1498990,517,0,1100,107,2,2,2,455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19699,0,0,1,0,0,0,0,0,0,1,0
Apartamento Venda Alto da Lapa 144 m² 3 Dormitórios,1539980,2,0,1800,144,3,4,3,875,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19700,0,0,0,0,0,0,1,0,0,1,0
"Cobertura com 2 dormitórios à venda, 156 m² por R$ 2.400.000,00 - Pinheiros - São Paulo/SP",2400000,491,0,1500,156,2,3,3,788,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19703,0,0,1,0,0,0,0,0,0,1,0
"Apartamento de 89m², 3 dormitórios, Varanda Gourmet, 2 vagas no Jardim Esther",750000,193,0,870,89,3,2,2,350,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,19704,0,0,0,0,0,0,1,0,0,1,0
Apartamento Venda Pinheiros 63 m² 1 Dormitórios,1199990,491,0,1700,63,1,1,2,500,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,19707,0,0,0,0,0,0,1,0,0,1,0
Apartamento Venda Alto da Lapa 144 m² 3 Dormitórios,1539980,2,0,1800,144,3,4,3,875,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19709,0,0,0,0,0,0,1,0,0,1,0
Apartamento Venda 3 Dormitórios - 132 m² Vila Romana,1549990,669,0,1300,132,3,1,2,690,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19711,0,0,0,0,0,0,1,0,0,1,0
Cobertura Venda Alto da Lapa 284 m² 3 Dormitórios,2299990,2,0,2000,284,3,4,3,1070,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,19712,0,0,1,0,0,0,0,0,0,1,0
Casa Venda Alto da Lapa 300 m² 3 Dormitórios,2699990,2,0,0,300,3,4,3,1300,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19715,1,0,0,0,0,0,1,0,0,1,0
Apartamento Venda 3 Dormitórios - 110 m² Pinheiros,1599970,491,0,1453,110,3,3,1,273,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,19716,0,0,0,0,0,0,1,0,0,1,0
Apartamento Venda 1 Dormitórios - 107 m² Pinheiros,2999970,491,0,1700,107,1,2,3,630,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19718,0,0,0,0,0,0,1,0,0,1,0
"Sobrado com 2 dormitórios à venda, 87 m² por R$ 520.000,00 - Chácara Cruzeiro do Sul - São",520000,42,0,0,87,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19719,1,0,0,0,0,0,1,1,0,0,0
"Apartamento com 3 dormitórios à venda, 92 m² por R$ 850.000,00 - Vila Regente Feijó - São ",850000,773,0,1378,92,3,3,2,292,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,19720,0,0,0,0,0,0,1,1,0,0,0
CASA ANTONIO DE BARROS,3100000,594,0,0,303,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19721,1,0,0,0,0,0,1,1,0,0,0
"Apartamento com 3 dormitórios à venda, 67 m² por R$ 450.000,00 - Vila Matilde - São Paulo/",450000,705,0,620,67,3,1,1,130,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,19722,0,0,0,0,0,0,1,1,0,0,0
"Sobrado com 2 dormitórios à venda, 91 m² por R$ 550.000,00 - Chácara Cruzeiro do Sul - São",550000,42,0,0,91,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19723,1,0,0,0,0,0,1,1,0,0,0
Sobrado para venda tem 142 metros quadrados com 3 quartos em Cidade São Miguel - São Paulo,500000,68,0,0,142,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19724,1,0,0,0,0,0,1,1,0,0,0
"Sobrado com 3 dormitórios à venda, 140 m² por R$ 725.000,00 - Penha de França - São Paulo/",725000,488,0,0,140,3,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,19725,1,0,0,0,0,0,1,1,0,0,0
Sobrado para venda com 180 metros quadrados com 3 quartos em Vila Sinhá - São Paulo - SP,1000000,809,0,0,180,3,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19726,1,0,0,0,0,0,1,1,0,0,0
Apartamento Teotônio Vilela,160000,85,0,150,41,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19727,0,0,0,0,0,0,1,1,0,0,0
"Apartamento com 2 dormitórios à venda, 54 m² por R$ 380.000,00 - Vila Aricanduva - São Pau",380000,555,0,560,54,2,1,1,22,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,19728,0,0,0,0,0,0,1,1,0,0,0
Apartamento 2 dorms Cohab Teotônio Vilela,154000,85,0,150,41,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19729,0,0,0,0,0,0,1,1,0,0,0
"Casa com 3 dormitórios à venda, 86 m² por R$ 600.000,00 - Parque Boturussu - São Paulo/SP",600000,433,0,0,87,3,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,19730,1,0,0,0,0,0,1,1,0,0,0
apartamento térreo mooca,275000,414,0,330,40,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19733,0,0,0,0,0,0,1,1,0,0,0
"ap na cobertura ,1 dormitório,30m2",260000,368,0,100,30,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19734,0,0,0,0,0,0,1,1,0,0,0
excelente apartamento na mooca,370000,3,0,560,80,2,1,0,800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19735,0,0,0,0,0,0,1,1,0,0,0
